GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "21000","Kentucky",5,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",9711706,10534849,11466051,12679771,14252540,16052187,17479191,19544359,21933925,24444005,27454302,29879523,33220541,35387079,36765030,41024190,42799341,44002089,46347070,50536886,54313733,57664576,60894857,65508425,68068630,71532496,74960257,79482505,84466334,89403051,93174966,100475073,103997797,106551862,109765865,116214070,121734486,128584095,134209937,140837674,138999735,144335559,151379896,156564902,157905375,164862106,172269382,175275581,180836063,186931085,195419696,211966801,232362631,234281888
 "21000","Kentucky",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",3198000,3230587,3298262,3336106,3371573,3417039,3468755,3530443,3575001,3611382,3643655,3664221,3670395,3683449,3694469,3695459,3694816,3687805,3683330,3680002,3677318,3694048,3722328,3765469,3812206,3849088,3887427,3919535,3952747,3985390,4018053,4049021,4068132,4089875,4117170,4146101,4182742,4219239,4256672,4289878,4317074,4349138,4374212,4394010,4415821,4428679,4443606,4457599,4475723,4487233,4498141,4507445,4506589,4512310
 "21000","Kentucky",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3037,3261,3476,3801,4227,4698,5039,5536,6135,6769,7535,8154,9051,9607,9951,11101,11584,11932,12583,13733,14770,15610,16359,17397,17855,18584,19283,20279,21369,22433,23189,24815,25564,26053,26661,28030,29104,30476,31529,32830,32198,33187,34607,35631,35759,37226,38768,39321,40404,41658,43445,47026,51561,51921
 "21001","Adair, KY",5,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",27842,29876,34180,38349,43361,48545,49938,56744,63059,70530,80199,89298,101418,111006,113722,132768,138327,141846,146755,159340,172704,187409,199276,219614,226328,235989,243658,262792,272674,270685,275445,308873,318146,318446,321197,341983,360006,376792,398808,421908,436501,463337,486263,499442,510138,537745,556618,549698,577775,598093,624958,709273,779780,773154
 "21001","Adair, KY",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",13176,13125,13611,14345,14415,14583,14696,14794,15079,15039,15135,15273,15397,15438,15296,15761,15613,15560,15220,15410,15320,15387,15553,15766,16009,16233,16564,16782,16895,16942,17054,17327,17584,17762,17924,17994,18128,18335,18493,18541,18729,18734,18903,18792,18915,18987,18828,18882,18835,18664,18863,18880,18953,19067
 "21001","Adair, KY",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2113,2276,2511,2673,3008,3329,3398,3836,4182,4690,5299,5847,6587,7190,7435,8424,8860,9116,9642,10340,11273,12180,12813,13930,14138,14538,14710,15659,16139,15977,16151,17826,18093,17928,17920,19005,19859,20550,21565,22755,23306,24732,25724,26577,26970,28322,29563,29112,30676,32045,33131,37567,41143,40549
 "21003","Allen, KY",5,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",28618,31583,35443,39768,46047,47876,52903,61361,69578,80897,90717,98172,111541,115595,116989,136616,142365,136868,141203,151265,159926,166027,179624,195841,215040,239495,253075,271558,294768,318190,335655,367933,367805,363537,367519,399131,420059,445860,463993,490326,483258,495901,518875,549074,551560,592229,624336,633238,666215,676204,711195,765367,843290,870042
 "21003","Allen, KY",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",12562,12634,12919,12960,13148,13458,13699,13581,13634,13686,13794,14116,14034,13917,14025,14319,14337,14264,14234,14199,14377,14723,14803,15090,15374,15754,16091,16375,16768,17243,17658,17820,17947,18219,18434,18699,18910,19272,19540,19838,19811,20007,20082,20072,20090,20199,20304,20288,20403,20545,20688,20573,20828,21275
 "21003","Allen, KY",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2278,2500,2743,3069,3502,3557,3862,4518,5103,5911,6577,6955,7948,8306,8341,9541,9930,9595,9920,10653,11124,11277,12134,12978,13987,15202,15728,16584,17579,18453,19009,20647,20494,19954,19937,21345,22214,23135,23746,24717,24393,24786,25838,27355,27454,29320,30749,31212,32653,32913,34377,37202,40488,40895
 "21005","Anderson, KY",5,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",29920,31356,35710,40608,45538,51657,54433,61146,70422,79314,89924,102259,115839,128859,137067,153458,160315,169388,182317,197094,217263,232700,244408,270577,285651,308644,332927,356745,387488,417167,436517,471559,493793,504361,515328,543641,578700,610811,649902,676337,668046,696228,721083,744784,762580,785654,809150,835635,859450,885465,924464,992327,1091234,1103802
 "21005","Anderson, KY",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",9285,9483,9991,10165,10230,10493,10758,11043,11408,11622,11892,12631,12857,12850,12901,13179,13436,13559,13733,13972,14221,14672,15121,15607,16198,16769,17191,17764,18092,18553,18864,19151,19382,19315,19504,19714,19987,20519,20999,21088,21328,21501,21688,21915,22068,22290,22441,22812,23278,23444,23636,23870,24043,24224
 "21005","Anderson, KY",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3222,3307,3574,3995,4451,4923,5060,5537,6173,6824,7562,8096,9010,10028,10625,11644,11932,12493,13276,14106,15278,15860,16163,17337,17635,18406,19366,20082,21418,22485,23140,24623,25477,26112,26422,27576,28954,29768,30949,32072,31322,32381,33248,33985,34556,35247,36057,36631,36921,37769,39113,41572,45387,45566
 "21007","Ballard, KY",5,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",24614,28453,31304,32628,36253,39565,42786,46223,54927,61388,71701,70054,82425,83752,79072,96560,94775,97347,99238,105640,122706,125710,124256,137236,139170,148507,154337,180012,188220,188202,192466,209451,208969,198544,206923,217962,230455,225990,238538,252947,259540,255515,279750,273787,295360,287159,290038,285497,294506,290657,310826,342968,382833,380848
 "21007","Ballard, KY",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",8274,8378,8744,8746,8424,8280,8283,8460,8535,8749,8706,8765,8612,8490,8458,8375,8445,8280,8229,8044,7963,7883,7904,7861,7871,7925,8053,8084,8187,8246,8225,8304,8225,8164,8254,8242,8269,8204,8190,8265,8204,8249,8252,8263,8230,8159,8185,8017,7971,7906,7779,7712,7690,7650
 "21007","Ballard, KY",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2975,3396,3580,3731,4304,4778,5166,5464,6436,7017,8236,7992,9571,9865,9349,11530,11223,11757,12060,13133,15410,15947,15721,17458,17681,18739,19165,22268,22990,22823,23400,25223,25407,24319,25069,26445,27870,27546,29126,30605,31636,30975,33901,33134,35888,35195,35435,35611,36947,36764,39957,44472,49783,49784
 "21009","Barren, KY",5,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",72808,77939,85089,98733,111020,125980,133058,153357,169542,190716,212010,232441,265963,285534,298678,347052,358061,371463,392537,417081,457800,460623,491470,536519,568126,613900,642230,674355,732659,778040,786539,844028,905707,934133,939550,1015130,1039030,1072416,1122924,1192009,1146454,1206508,1271904,1343511,1349201,1431893,1503757,1481884,1533343,1579908,1642841,1782871,1942469,1918830
 "21009","Barren, KY",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",28627,28831,29833,30066,30810,31342,31934,32325,32984,33303,33821,34029,34024,34630,34681,34600,34204,34283,34181,33991,33823,34094,34334,34506,34968,35203,35912,36446,36914,37237,37687,38128,38517,38704,39164,39601,40320,40857,41435,41797,42171,42120,42340,42643,42993,43104,43639,43885,43900,44201,44332,44502,44599,44854
 "21009","Barren, KY",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2543,2703,2852,3284,3603,4020,4167,4744,5140,5727,6269,6831,7817,8245,8612,10030,10468,10835,11484,12270,13535,13510,14314,15549,16247,17439,17883,18503,19848,20894,20870,22137,23514,24135,23990,25634,25770,26248,27101,28519,27186,28645,30040,31506,31382,33219,34459,33767,34928,35744,37058,40063,43554,42779
 "21011","Bath, KY",5,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",21398,23334,25120,28613,31634,36363,37788,41688,45827,48671,54434,61008,67815,72984,68724,85236,85712,85819,90495,95812,106906,114661,120973,128024,129326,134809,141314,157555,176127,186978,194057,218502,220783,231813,235481,247910,253951,262514,271730,283141,284636,291295,305980,325472,330657,342974,356083,359364,368543,377178,396392,437913,483441,476815
 "21011","Bath, KY",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",9219,9244,9386,9527,9561,9632,9710,9655,9695,9865,9978,10034,10046,10090,10195,9971,9921,9939,9814,9694,9655,9718,9755,9924,10048,10066,10188,10237,10480,10726,10911,11128,11280,11403,11428,11447,11538,11558,11470,11647,11544,11627,11747,11831,12049,12227,12324,12393,12555,12630,12742,12716,12774,12829
 "21011","Bath, KY",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2321,2524,2676,3003,3309,3775,3892,4318,4727,4934,5455,6080,6750,7233,6741,8548,8639,8635,9221,9884,11073,11799,12401,12900,12871,13393,13871,15391,16806,17432,17785,19635,19573,20329,20606,21657,22010,22713,23690,24310,24657,25053,26048,27510,27443,28051,28893,28997,29354,29864,31109,34438,37846,37167
 "21013","Bell, KY",5,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",61158,68765,77188,82051,93095,108733,126656,139799,157967,174564,197536,216783,241390,248092,252838,277707,282898,279367,290943,306660,317126,343828,361554,385361,400486,412301,423319,434615,462074,467589,484343,513731,542674,549001,563050,584378,600285,627862,655927,703476,712329,731999,733737,722831,700418,739296,739536,732448,756668,773229,789017,886913,963762,934836
 "21013","Bell, KY",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",31460,31225,31916,32393,33069,33056,33685,34469,34488,34454,34216,34296,34076,34072,34262,33918,33514,33323,32731,31952,31930,31496,31259,31050,31143,31147,30919,30751,30592,30044,30026,30015,29561,29691,29478,29275,29130,28960,28794,28836,28667,28661,28440,27905,27487,27123,26520,26212,25713,25244,24612,23984,23765,23568
 "21013","Bell, KY",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",1944,2202,2418,2533,2815,3289,3760,4056,4580,5067,5773,6321,7084,7281,7380,8188,8441,8384,8889,9598,9932,10917,11566,12411,12860,13237,13691,14133,15104,15563,16131,17116,18358,18490,19101,19962,20607,21680,22780,24396,24848,25540,25799,25903,25482,27257,27886,27943,29427,30630,32058,36979,40554,39665
 "21015","Boone, KY",5,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",111213,116538,131136,147292,169800,191116,210462,242433,282781,333848,382638,429026,466496,494599,530842,595647,646975,701162,778412,872131,967807,1055932,1123295,1240994,1340061,1457907,1581975,1755678,1939736,2152728,2368454,2644121,2861509,3015655,3229173,3401752,3665431,3854394,4173060,4431179,4329317,4474163,4799781,5018166,5036529,5317135,5572742,5786119,6027423,6339008,6707438,7305348,7927896,8168867
 "21015","Boone, KY",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",31679,33018,34162,34614,35822,37210,38307,39592,41428,43174,44765,46111,47070,47769,48635,49322,50347,51078,52855,54199,55892,58123,60574,62897,65318,67554,70017,72860,76162,79818,83349,87108,90277,93323,96680,100822,105456,109295,112308,115262,117461,119403,121856,123664,125388,127157,128779,130263,131875,132802,134618,136465,137760,139093
 "21015","Boone, KY",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3511,3530,3839,4255,4740,5136,5494,6123,6826,7733,8548,9304,9911,10354,10915,12077,12850,13727,14727,16091,17316,18167,18544,19731,20516,21581,22594,24097,25469,26970,28416,30355,31697,32314,33401,33740,34758,35266,37157,38444,36857,37471,39389,40579,40168,41816,43274,44419,45706,47733,49826,53533,57549,58730
 "21017","Bourbon, KY",5,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",63136,65167,68967,77927,86630,90375,96452,109048,120885,151532,167678,188322,214295,211905,218020,259283,269412,259708,266032,281182,289469,308870,319974,346627,347071,365485,388425,424094,471015,500546,522562,578538,542360,543059,539300,603669,619055,635120,644556,640485,628311,629145,670084,691535,787633,824794,898835,891943,932695,941077,985127,1021332,1135895,1149144
 "21017","Bourbon, KY",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",18441,18494,18718,18684,18998,18927,18956,18881,18998,19252,18932,19375,19211,19027,19052,19057,18967,19188,19088,18978,19277,19247,19297,19298,19243,19175,19178,19142,19238,19255,19340,19366,19443,19452,19563,19733,19908,19809,19891,20046,20027,19974,20099,20135,20147,20210,20360,20363,20366,20420,20126,20290,20218,20093
 "21017","Bourbon, KY",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3424,3524,3685,4171,4560,4775,5088,5776,6363,7871,8857,9720,11155,11137,11443,13606,14204,13535,13937,14816,15016,16048,16582,17962,18036,19060,20254,22155,24484,25996,27020,29874,27895,27918,27567,30592,31096,32062,32404,31951,31373,31498,33339,34345,39094,40811,44147,43802,45797,46086,48948,50337,56182,57191
 "21019","Boyd, KY",5,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",174958,197112,210685,222564,238878,275368,307430,351659,393951,450608,501197,516659,561218,590366,598173,639976,673466,681786,727028,789927,859100,882175,920028,981231,991230,1028262,1045762,1073791,1135555,1182154,1168298,1215972,1274450,1330595,1365393,1320682,1333912,1421252,1475730,1555314,1569621,1635646,1661119,1653216,1649853,1701363,1746325,1721075,1767113,1840923,1881763,2060759,2206929,2210415
 "21019","Boyd, KY",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",52337,52421,52878,53144,52404,52335,52983,53141,54029,55368,55620,55453,55072,54541,54521,53763,53338,52648,51951,51295,51486,51072,51375,51245,51193,50929,50840,50688,50498,50321,49816,49627,49595,49578,49754,49542,49403,49312,49154,49244,49362,49645,49630,49621,49455,49548,49404,49226,49081,48778,48362,48197,47767,48110
 "21019","Boyd, KY",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3343,3760,3984,4188,4558,5262,5802,6617,7291,8138,9011,9317,10191,10824,10971,11904,12626,12950,13994,15400,16686,17273,17908,19148,19363,20190,20570,21184,22487,23492,23452,24502,25697,26838,27443,26658,27001,28822,30023,31584,31798,32947,33470,33317,33361,34338,35348,34963,36004,37741,38910,42757,46202,45945
 "21021","Boyle, KY",5,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",65064,68273,76761,84723,94912,106231,115811,131157,141321,157644,171247,191613,213562,226597,230026,265910,283392,298971,312941,326312,352122,388717,408694,444106,465869,486071,501615,538698,585352,625606,640657,673983,696183,710539,711457,755458,766107,794635,821832,851360,853595,883875,909785,943980,962188,1002530,1050183,1067727,1092088,1125122,1188363,1297036,1391140,1399390
