GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "46000","South Dakota",4,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",2076428,2257360,2473054,2855440,3605287,3612015,3972044,3932814,4462560,5142463,5665386,5716533,6653389,7011777,7277146,8268309,8481217,8847038,9303519,9740433,10481322,11483857,11981980,12935102,13520170,14573911,14864750,16415457,16797726,18102888,18948924,20201161,20892158,20898499,22822717,24553198,26005396,27393137,30342539,32676797,31827060,33682881,36654995,37469645,37840240,39607122,41160093,41551502,42989296,45143987,48031409,52793346,58627888,62028338
 "46000","South Dakota",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",668000,666641,671382,677389,678939,679877,681420,686843,688992,689293,689018,690851,689584,690597,693009,697250,698404,696036,696034,698160,696698,697101,703669,712801,722159,730790,737925,742213,744223,746058,750412,755844,757972,760020,763729,770396,775493,783033,791623,799124,807067,816078,823160,832800,841206,847634,852134,860650,870163,875300,882507,887799,896164,909824
 "46000","South Dakota",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3108,3386,3684,4215,5310,5313,5829,5726,6477,7460,8222,8275,9648,10153,10501,11858,12144,12711,13366,13952,15044,16474,17028,18147,18722,19943,20144,22117,22571,24265,25251,26727,27563,27497,29883,31871,33534,34983,38330,40891,39435,41274,44530,44992,44983,46727,48302,48279,49404,51575,54426,59465,65421,68176
 "46003","Aurora, SD",4,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",11230,12095,12174,15900,22024,20874,18491,17922,21466,21805,22895,20290,25699,30540,23686,33533,33836,35168,38396,32958,37302,46149,45476,52494,48257,53463,44528,62802,60417,67437,70160,78861,77246,69774,97434,94488,80471,81118,110700,124152,104054,100568,137808,109689,114732,112002,112699,106162,98305,106088,110042,130368,149569,162403
 "46003","Aurora, SD",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",4161,4238,4454,4235,4102,4032,3995,3996,3896,3796,3717,3624,3605,3551,3521,3512,3375,3318,3305,3260,3161,3130,3050,3033,3056,3057,3117,3064,3058,3063,3038,3045,2946,2869,2862,2860,2789,2775,2745,2750,2712,2701,2716,2765,2718,2746,2749,2776,2763,2779,2754,2733,2732,2755
 "46003","Aurora, SD",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2699,2854,2733,3754,5369,5177,4629,4485,5510,5744,6160,5599,7129,8600,6727,9548,10025,10599,11618,10110,11801,14744,14910,17308,15791,17489,14286,20497,19757,22017,23094,25899,26221,24320,34044,33038,28853,29232,40328,45146,38368,37234,50739,39671,42212,40787,40996,38243,35579,38175,39957,47701,54747,58948
 "46005","Beadle, SD",4,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",71312,77023,83358,92808,111014,113584,121990,124235,137581,155756,174161,179988,204889,213560,207017,235655,242780,250169,264362,273422,292649,307921,313528,332224,355417,378824,369251,420563,423351,432320,456001,480857,472195,445511,476623,526713,535517,562395,641223,760057,702626,676102,852969,767515,794065,832337,879062,885835,855105,858790,906386,987206,1088758,1129256
 "46005","Beadle, SD",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",20910,20824,20698,20532,20604,20847,20465,20242,19774,19463,19385,19190,19132,19088,18755,18547,18440,18367,18427,18221,18243,18288,18090,18070,18092,18263,18364,18401,18272,17501,17097,17030,16952,16767,16504,16370,16304,16149,16489,16810,17288,17421,17788,18141,18420,18337,18472,18542,18853,18752,18967,19165,19182,19376
 "46005","Beadle, SD",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3410,3699,4027,4520,5388,5448,5961,6137,6958,8003,8984,9379,10709,11188,11038,12706,13166,13621,14346,15006,16042,16837,17332,18385,19645,20743,20107,22855,23169,24703,26671,28236,27855,26571,28879,32176,32846,34825,38888,45215,40642,38810,47952,42308,43109,45391,47589,47775,45356,45797,47788,51511,56759,58281
 "46007","Bennett, SD",4,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",7578,9359,9217,11863,18728,14180,15713,13684,15350,17080,18024,18980,21196,20849,25304,30788,26839,32369,30274,30940,35559,41243,41285,41037,51628,45570,53451,54555,54501,59131,66885,72053,73077,65023,79079,75707,88887,78411,83724,88593,88015,89729,91962,99893,100013,113985,109881,104956,111498,121809,120386,138651,150792,162027
 "46007","Bennett, SD",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",3121,3125,3321,3198,3404,3451,3450,3402,3325,3271,3225,3039,3014,3089,3158,3294,3261,3258,3310,3299,3293,3194,3182,3129,3237,3405,3470,3490,3497,3592,3536,3572,3518,3519,3513,3519,3547,3475,3466,3429,3397,3451,3449,3449,3464,3437,3402,3452,3440,3473,3354,3389,3400,3336
 "46007","Bennett, SD",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2428,2995,2775,3710,5502,4109,4554,4022,4617,5222,5589,6245,7033,6749,8013,9347,8230,9935,9146,9379,10798,12913,12975,13115,15949,13383,15404,15632,15585,16462,18915,20172,20772,18478,22510,21514,25060,22564,24156,25836,25910,26001,26663,28963,28872,33164,32299,30404,32412,35073,35893,40912,44351,48569
 "46009","Bon Homme, SD",4,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",24288,25067,26537,32363,42201,39345,42349,39348,47837,55150,60027,56035,71603,71586,67985,77621,81085,83438,89726,90989,90217,97978,100644,117429,115308,133768,121266,156028,141730,157982,156423,165507,167288,153102,185491,199342,186014,192499,209096,220058,215303,225276,267410,250494,205458,201614,223717,236508,245467,264173,286446,298849,334917,384303
 "46009","Bon Homme, SD",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",8658,8606,8719,8544,8223,7848,7827,8020,8054,8211,8167,8022,7860,7822,7791,6977,6962,7008,6988,6970,7104,7103,7062,7023,7080,7052,7162,7211,7458,7336,7274,7243,7169,7091,7074,7014,6985,7174,7060,7040,7049,7064,7033,7059,7027,7036,7014,7025,7054,7030,7035,6973,7011,7062
 "46009","Bon Homme, SD",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2805,2913,3044,3788,5132,5013,5411,4906,5940,6717,7350,6985,9110,9152,8726,11125,11647,11906,12840,13054,12699,13794,14251,16721,16286,18969,16932,21637,19004,21535,21504,22851,23335,21591,26222,28421,26630,26833,29617,31258,30544,31891,38022,35486,29238,28655,31896,33667,34798,37578,40717,42858,47770,54418
 "46011","Brookings, SD",4,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",57363,61213,68687,78957,97254,104607,118059,119598,136503,157515,179356,185833,216109,233252,239839,262027,277779,279481,305381,320353,344120,370714,410172,426885,447823,495740,501443,542851,571185,614255,644506,700183,702805,702719,753019,807853,850781,896350,1020723,1112080,1110172,1130140,1261124,1301868,1344923,1406197,1481860,1487337,1509950,1575513,1628872,1744091,1903172,1988715
 "46011","Brookings, SD",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",22155,22187,22424,23366,22893,22689,22709,23140,23226,23317,23925,24426,24746,24958,25039,25223,25034,24964,24622,25061,25094,25287,25417,25933,26547,27155,27450,27414,27672,27686,27921,28342,28565,28913,29171,29393,29485,30323,30831,31363,31729,31976,32016,32550,32696,32826,33261,33644,34014,34279,34347,34350,34710,35484
 "46011","Brookings, SD",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2589,2759,3063,3379,4248,4610,5199,5168,5877,6755,7497,7608,8733,9346,9579,10388,11096,11195,12403,12783,13713,14660,16138,16461,16869,18256,18268,19802,20641,22186,23083,24705,24604,24305,25814,27485,28855,29560,33107,35458,34989,35343,39390,39996,41134,42838,44552,44208,44392,45961,47424,50774,54831,56045
 "46013","Brown, SD",4,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",118610,129481,144494,163875,196141,200246,226313,226721,248210,284509,319692,338958,383399,398744,422184,468991,483556,497884,525959,542498,581118,624173,658086,699929,745416,781308,812762,873155,887444,939072,956751,1010210,1058014,1073117,1117181,1224313,1300836,1383144,1481037,1558927,1458404,1520618,1713749,1794185,1900692,1910015,1979784,1942060,1949016,2062647,2091406,2333150,2578487,2721608
 "46013","Brown, SD",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",36507,37029,37610,38003,37820,38351,37727,37317,37362,37460,36452,37010,37115,37045,36629,36619,36542,36519,36465,36407,36017,35528,35614,35755,35973,36085,36104,36173,36087,35826,35705,35472,35303,35187,35223,35329,35441,35561,35821,35865,36181,36645,36877,37476,37999,38081,38189,38586,38978,38701,38430,38222,38090,37972
 "46013","Brown, SD",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3249,3497,3842,4312,5186,5221,5999,6076,6643,7595,8770,9159,10330,10764,11526,12807,13233,13634,14424,14901,16135,17568,18478,19576,20722,21652,22512,24138,24592,26212,26796,28479,29970,30498,31717,34655,36704,38895,41345,43467,40309,41496,46472,47876,50020,50157,51842,50331,50003,53297,54421,61042,67695,71674
 "46015","Brule, SD",4,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",17905,19760,20263,25046,33427,31370,29295,30406,35951,38999,43892,41574,47758,52642,51117,60663,61192,62901,66465,65408,68515,82424,80461,86653,92150,96965,96182,113536,112901,123635,127379,130957,133994,120571,142782,139694,141369,125791,162650,195728,186621,195281,247314,211793,222420,223531,219084,201254,233518,237087,238680,273121,317271,342506
 "46015","Brule, SD",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",5857,5825,5702,5779,5795,5622,5696,5580,5517,5504,5301,5251,5263,5406,5512,5590,5696,5609,5595,5586,5610,5459,5569,5596,5553,5554,5498,5500,5466,5449,5410,5334,5179,5067,5058,5030,5010,4991,5079,5112,5184,5282,5298,5296,5361,5284,5247,5210,5310,5196,5233,5253,5254,5321
 "46015","Brule, SD",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3057,3392,3554,4334,5768,5580,5143,5449,6516,7086,8280,7917,9074,9738,9274,10852,10743,11214,11879,11709,12213,15099,14448,15485,16595,17459,17494,20643,20655,22689,23545,24551,25873,23795,28229,27772,28217,25204,32024,38288,35999,36971,46681,39991,41489,42303,41754,38628,43977,45629,45611,51993,60387,64369
 "46017","Buffalo, SD",4,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",4241,5366,5100,6614,8306,7084,6714,7239,8293,9284,9263,7521,9334,10768,10101,12869,13521,14400,14854,15020,14734,16632,17614,17385,21893,20913,21152,24216,23310,22654,27553,25683,27896,24920,33707,34653,34583,28554,36941,40776,39273,43354,50258,51951,52770,46229,44616,40115,47353,45729,40565,51382,64062,65824
 "46017","Buffalo, SD",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",1768,1748,1735,1666,1677,1738,1772,1760,1761,1721,1694,1791,1775,1685,1629,1606,1641,1612,1660,1698,1713,1779,1818,1849,1836,1886,1961,1973,1949,1977,2042,1991,2004,1977,1978,1977,1959,1973,1937,1956,1858,1934,1978,2014,2022,2083,2093,2028,2006,2030,1972,1938,1912,1861
 "46017","Buffalo, SD",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2399,3070,2939,3970,4953,4076,3789,4113,4709,5395,5468,4199,5259,6391,6201,8013,8239,8933,8948,8846,8601,9349,9689,9402,11924,11089,10786,12274,11960,11459,13493,12900,13920,12605,17041,17528,17653,14472,19071,20847,21137,22417,25408,25795,26098,22193,21317,19781,23606,22527,20570,26513,33505,35370
 "46019","Butte, SD",4,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",24990,26443,28214,31590,38140,37395,40725,44009,48170,58074,64695,67709,76805,78693,78946,86890,85992,93439,90635,90687,97165,101078,106858,113312,124134,133604,145841,153399,160456,170396,178211,191505,195420,199227,215568,230671,253020,268663,280817,278105,267410,293585,317261,322156,328561,360431,357682,362081,376887,387814,411211,450739,492811,514819
 "46019","Butte, SD",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",7830,7766,7537,7585,8018,8079,8185,8125,8096,8229,8398,8363,8314,8230,8136,8134,8007,7886,7909,7908,7876,7923,8220,8422,8788,9012,9090,9170,9112,9132,9032,9093,9120,9046,9199,9284,9422,9517,9817,9977,9989,10138,10279,10163,10202,10141,10081,9967,9938,10039,10167,10286,10530,10774
 "46019","Butte, SD",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3192,3405,3743,4165,4757,4629,4976,5416,5950,7057,7704,8096,9238,9562,9703,10682,10740,11849,11460,11468,12337,12758,13000,13454,14125,14825,16044,16728,17609,18659,19731,21061,21428,22024,23434,24846,26854,28230,28605,27875,26770,28959,30865,31699,32206,35542,35481,36328,37924,38631,40446,43821,46801,47783
 "46021","Campbell, SD",4,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",7855,9157,10237,11687,15757,10699,13574,9737,11027,14465,15378,14764,19502,20999,23339,29694,23252,28254,27606,27063,27420,25977,28331,34660,33682,30768,31912,38930,38475,43383,46431,48108,46503,35063,42039,42686,45206,28736,53240,61744,48188,51641,71019,61315,74155,68709,62195,57663,58425,68744,62769,93351,113156,109830
 "46021","Campbell, SD",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",2899,2847,2728,2557,2590,2573,2537,2460,2404,2284,2221,2228,2162,2193,2193,2216,2182,2087,2085,2037,2010,1958,1939,1914,1878,1864,1883,1895,1928,1852,1818,1781,1766,1738,1691,1647,1591,1533,1474,1456,1454,1471,1424,1405,1368,1400,1412,1384,1370,1373,1376,1377,1375,1349
 "46021","Campbell, SD",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2710,3216,3753,4571,6084,4158,5350,3958,4587,6333,6924,6627,9020,9575,10642,13400,10656,13538,13240,13286,13642,13267,14611,18109,17935,16506,16947,20544,19956,23425,25540,27012,26332,20174,24860,25917,28414,18745,36119,42407,33142,35106,49873,43641,54207,49078,44047,41664,42646,50068,45617,67793,82295,81416
 "46023","Charles Mix, SD",4,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",27908,29602,32169,38669,52037,49813,51544,50186,58330,74291,70951,58371,82781,83063,77399,96918,96315,99409,106111,107450,110828,128581,132953,157922,173858,183764,175257,216518,207554,214791,210699,218030,231419,204162,243942,247821,246002,237218,277201,304056,311597,331549,376746,352409,324357,326663,328303,318123,323274,357395,378090,430802,468610,497539
 "46023","Charles Mix, SD",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",10286,9998,10016,10124,10080,10067,10227,10064,10056,9968,9852,9676,9639,9665,9545,9524,9433,9335,9322,9259,9172,9119,9131,9304,9397,9367,9487,9544,9533,9425,9317,9340,9207,9164,9075,9055,9134,9110,9034,9009,9079,9156,9200,9214,9216,9280,9411,9424,9472,9388,9372,9356,9186,9213
