GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "33000","New Hampshire",1,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",2781338,2965678,3220121,3561963,4013324,4417159,4802304,5435993,6146446,7090723,8112454,9281841,10505789,11561572,12714437,14352938,15831032,17499716,19284762,21307463,22825338,23004987,23818174,24951886,25765166,27503132,29175950,30892592,33286146,36597456,38930190,43796122,46179929,46972303,47832952,50732988,52464303,56084854,58305527,60153763,59381531,61880875,64888948,67318055,67121768,69630452,72779569,75228976,78660960,82353730,87706343,93582021,100196849,103121917
 "33000","New Hampshire",1,CAINC1,2,"...","Population (persons) 1/","Number of persons",724000,741932,762173,781699,801824,817073,830025,847025,871860,893974,911893,924250,936621,947720,958134,976863,996753,1025054,1054289,1082576,1104523,1112384,1109929,1117784,1129458,1142560,1157561,1174719,1189425,1205940,1222014,1239882,1255517,1269089,1279840,1290121,1298492,1308389,1312540,1315906,1316102,1317094,1321886,1327287,1331050,1339224,1343633,1351059,1358984,1364875,1371834,1378587,1387505,1395231
 "33000","New Hampshire",1,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3842,3997,4225,4557,5005,5406,5786,6418,7050,7932,8896,10043,11217,12199,13270,14693,15883,17072,18292,19682,20665,20681,21459,22323,22812,24071,25205,26298,27985,30348,31857,35323,36782,37013,37374,39324,40404,42866,44422,45713,45119,46983,49088,50719,50428,51993,54166,55681,57882,60338,63934,67883,72214,73910
 "33001","Belknap, NH",1,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",121654,130311,146018,161647,183209,202996,222578,251448,283320,327231,373647,424858,471864,514268,559667,630043,688160,776532,860857,954448,1015029,970775,983730,1007963,1073963,1136362,1241676,1307836,1415516,1559562,1646190,1786804,1974596,2017037,2065299,2194673,2248707,2378417,2498364,2598012,2574112,2647041,2810359,2954754,3022305,3098835,3280600,3392163,3527052,3725775,4010517,4376543,4601505,4733706
 "33001","Belknap, NH",1,CAINC1,2,"...","Population (persons) 1/","Number of persons",31636,32562,33579,34397,35426,36439,36982,38138,39250,41443,42802,42914,42935,43619,44025,44704,45084,46139,47273,48526,49224,49347,49180,49626,50226,50850,51991,53020,53391,54459,55517,56473,57597,58609,59497,60170,60287,60105,60109,60239,60171,60153,60601,60924,60940,61209,61518,62106,62458,63018,63397,63775,64612,64781
 "33001","Belknap, NH",1,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3845,4002,4348,4699,5172,5571,6019,6593,7218,7896,8730,9900,10990,11790,12712,14094,15264,16830,18210,19669,20621,19672,20003,20311,21383,22347,23883,24667,26512,28637,29652,31640,34283,34415,34713,36475,37300,39571,41564,43128,42780,44005,46375,48499,49595,50627,53327,54619,56471,59122,63260,68625,71217,73072
 "33003","Carroll, NH",1,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",71118,74913,85140,96866,110933,122528,135149,156878,179463,205754,234344,268054,311260,336036,365097,420741,466576,534620,611153,691262,748828,741678,771918,805458,825349,898362,940095,998797,1092060,1213738,1296064,1444542,1579413,1639639,1634064,1729572,1762856,1841946,1891348,1979603,1978871,2035224,2150912,2239444,2305874,2346201,2474228,2580743,2749186,2855413,3073987,3317972,3629323,3710382
 "33003","Carroll, NH",1,CAINC1,2,"...","Population (persons) 1/","Number of persons",18029,18563,18672,20429,21229,22202,23043,23737,25371,26733,27452,28018,28302,28354,28626,29266,29484,30295,31671,34018,35134,35592,36096,36780,37400,38064,38964,39908,40781,41724,42815,43907,44200,45074,45697,46496,46652,47421,47829,48013,47763,47859,47816,47943,47874,47897,47970,48156,48917,49542,49703,50235,51725,52199
 "33003","Carroll, NH",1,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3945,4036,4560,4742,5226,5519,5865,6609,7074,7697,8537,9567,10998,11851,12754,14376,15825,17647,19297,20320,21313,20838,21385,21899,22068,23601,24127,25027,26779,29090,30271,32900,35733,36377,35759,37198,37787,38842,39544,41231,41431,42525,44983,46711,48165,48984,51579,53591,56201,57636,61847,66049,70166,71081
 "33005","Cheshire, NH",1,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",199961,212785,228333,250710,283209,308087,325642,360477,399287,453936,513617,579776,651178,697799,746687,824637,886079,965361,1061839,1163528,1281308,1300233,1351588,1422201,1461175,1551711,1622120,1705607,1775070,1943443,2040087,2206117,2204820,2286850,2334239,2473124,2585847,2840576,2915058,3076231,3048377,3116666,3263118,3349149,3320114,3440830,3617413,3655862,3754663,3899773,4033056,4400832,5008433,4824273
 "33005","Cheshire, NH",1,CAINC1,2,"...","Population (persons) 1/","Number of persons",51198,52564,53575,54919,56044,57240,58090,58715,59762,61134,62168,62252,62653,63056,63114,63972,64602,66295,68066,69393,70104,70255,70657,70896,71319,71124,71540,72203,72805,73144,73447,73953,74372,75047,76135,76709,77061,77658,77745,77472,77302,77071,77004,77026,76888,76645,76552,76296,76285,76177,76162,76541,76821,77350
 "33005","Cheshire, NH",1,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3906,4048,4262,4565,5053,5382,5606,6139,6681,7425,8262,9313,10393,11066,11831,12891,13716,14562,15600,16767,18277,18507,19129,20060,20488,21817,22674,23622,24381,26570,27776,29831,29646,30472,30659,32240,33556,36578,37495,39708,39435,40439,42376,43481,43181,44893,47254,47917,49219,51194,52954,57496,65196,62369
 "33007","Coos, NH",1,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",105228,111278,118926,131814,146020,164988,179229,202927,220160,242224,264712,296338,322534,339856,365895,400319,423238,451361,494126,544461,582785,575732,616444,628543,622572,657308,671714,693808,728982,811648,827172,899170,892559,910159,956595,1003024,1012549,1027823,1065829,1119344,1127491,1142616,1157869,1166545,1165573,1200960,1256590,1266605,1312979,1364169,1406215,1537973,1658422,1652012
 "33007","Coos, NH",1,CAINC1,2,"...","Population (persons) 1/","Number of persons",34371,34262,34094,34445,34690,34718,35414,35126,35008,35458,35024,35034,34500,34394,33951,34065,34077,34453,34700,34711,34736,34893,34784,34430,34054,33997,33779,33544,33437,33087,32998,33158,33113,33234,33462,33589,33845,33814,33751,33488,33224,32970,32514,31984,31958,32795,32359,31933,31429,31503,31435,31227,31411,31504
 "33007","Coos, NH",1,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3062,3248,3488,3827,4209,4752,5061,5777,6289,6831,7558,8459,9349,9881,10777,11752,12420,13101,14240,15686,16778,16500,17722,18256,18282,19334,19886,20684,21802,24531,25067,27118,26955,27386,28588,29862,29917,30396,31579,33425,33936,34656,35611,36473,36472,36620,38833,39664,41776,43303,44734,49251,52797,52438
 "33009","Grafton, NH",1,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",195708,212831,229683,254654,285223,311492,332767,374603,412072,460207,515376,574718,652322,710794,767527,868406,945522,1049798,1169664,1330916,1455825,1465118,1566857,1646434,1703928,1849060,1915546,1979901,2106613,2402345,2475225,2705575,2906619,2977305,3091205,3271756,3410806,3622372,3733720,3864467,3836470,4062586,4180341,4372610,4345924,4633330,4888497,4998458,5122120,5430258,5874200,6299573,6731642,6855914
